track_number,line,lyric,track_name,album_name,chorus
25,32,You don't (You don't) know how much I feel I love you still,Don't You (From the Vault),Fearless (Taylor's Version),Yes
25,33,"So why don't you, don't you?",Don't You (From the Vault),Fearless (Taylor's Version),Yes
25,34,"Ah, ah, ah, ah",Don't You (From the Vault),Fearless (Taylor's Version),No
25,35,"Don't you (Ah, ah, ah)",Don't You (From the Vault),Fearless (Taylor's Version),No
26,1,It wasn't just like a movie,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),No
26,2,"The rain didn't soak through my clothes, down to my skin",Bye Bye Baby (From the Vault),Fearless (Taylor's Version),No
26,3,"I'm driving away and I, I guess you could say",Bye Bye Baby (From the Vault),Fearless (Taylor's Version),No
26,4,This is the last time I'll drive this way again,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),No
26,5,Lost in the gray and I try to grab at the fray,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),No
26,6,"'Cause I, I still love you but I can't",Bye Bye Baby (From the Vault),Fearless (Taylor's Version),No
26,7,Bye bye to everything I thought was on my side,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),Yes
26,8,Bye bye baby,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),Yes
26,9,I want you back but it's come down to nothing,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),Yes
26,10,And all I have is your sympathy 'Cause you took me home but you just couldn't keep me,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),Yes
26,11,Bye bye baby,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),Yes
26,12,Bye bye baby,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),Yes
26,13,The picture frame is empty,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),No
26,14,"On the dresser, vacant just like me",Bye Bye Baby (From the Vault),Fearless (Taylor's Version),No
26,15,I see your writing on the dash,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),No
26,16,Then back to your hesitation,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),No
26,17,I was so sure of everything,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),No
26,18,Everything I thought we'd always have,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),No
26,19,Guess I never doubted it,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),No
26,20,Then the here and the now floods in,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),No
26,21,Feels like I'm becoming a part of your past,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),No
26,22,Bye bye to everything I thought was on my side,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),Yes
26,23,Bye bye baby,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),Yes
26,24,I want you back but it's come down to nothing,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),Yes
26,25,And all I have is your sympathy 'Cause you took me home but you just couldn't keep me,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),Yes
26,26,Bye bye baby,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),Yes
26,27,And there's so much that I can't touch,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),No
26,28,You're all I want but it's not enough this time,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),No
26,29,And all the pages are just slipping through my hands,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),No
26,30,And I'm so scared of how this ends,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),No
26,31,Bye bye to everything I thought was on my side,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),Yes
26,32,Bye bye baby,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),Yes
26,33,I want you back but it's come down to nothing,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),Yes
26,34,And all I have is your sympathy 'Cause you took me home but you just couldn't keep me,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),Yes
26,35,Bye bye to everything I thought was on my side,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),Yes
26,36,Bye bye baby,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),Yes
26,37,I want you back but it's come down to nothing,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),Yes
26,38,And all I have is your sympathy 'Cause you took me home but you just couldn't keep me,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),Yes
26,39,"Oh, you took me home, I thought you were gonna keep me",Bye Bye Baby (From the Vault),Fearless (Taylor's Version),Yes
26,40,Bye bye baby,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),Yes
26,41,Bye bye baby,Bye Bye Baby (From the Vault),Fearless (Taylor's Version),Yes
